head,tail,relation,time,score
《巴伦周刊》,英伟达,相信,2024-11-11,0.025380
唐纳德·特朗普总统,Adobe,支持,2024-11-15,0.025350
特朗普整个关税计划,美国,认为优秀,2024-11-16,0.025341
路透社,博通,主导,2024-09-03,0.025338
维韦克·阿亚,《芯片法案》,主导,2024-12-02,0.025334
花旗集团,台积电,认为热情,2024-08-28,0.025310
彭博社,台积电,支持,2024-10-24,0.025259
亚当·波森,特朗普,感到不满,2024-11-06,0.025259
美国,唐纳德·特朗,视作英雄,2024-12-03,0.025186
郭明𫓹,英伟达,认可,2025-01-16,0.025167
郭明𫓹,英伟达,认可,2025-01-16,0.025167
美国,《芯片法案》,批评,2024-09-20,0.025078
美国,《芯片法案》,批评,2024-11-06,0.025078
美国,《芯片法案》,批评,2024-11-14,0.025078
美国,《芯片法案》,批评,2024-11-14,0.025078
美国,《芯片法案》,批评,2024-11-06,0.025078
美国,《芯片法案》,批评,2024-09-20,0.025078
美国,《芯片法案》,批评,2025-01-03,0.025078
亚当·普森,特朗普,认为优秀,2024-11-06,0.025068
亚当·普森,特朗普,认为优秀,2024-11-06,0.025068
亚当·普森,特朗普,认为优秀,2024-11-06,0.025068
台积电,苹果,欣赏,2024-11-25,0.025066
杰夫·贝索斯,美国,认为失败,2024-11-09,0.025061
唐纳德·特朗普,台湾,感到不满,2024-12-03,0.025058
唐纳德·特朗普,台湾,感到不满,2024-12-03,0.025058
唐纳德·特朗普,台湾,感到不满,2024-12-03,0.025058
唐纳德·特朗普,台湾,感到不满,2024-12-03,0.025058
唐纳德·特朗普,台湾,感到不满,2024-07-30,0.025058
唐纳德·特朗普,台湾,感到不满,2024-12-03,0.025058
唐纳德·特朗普,台湾,感到不满,2024-12-03,0.025058
唐纳德·特朗普,台湾,感到不满,2024-11-15,0.025058
唐纳德·特朗普,台湾,感到不满,2024-11-11,0.025058
唐纳德·特朗普,台湾,感到不满,2024-12-02,0.025058
唐纳德·特朗普,台湾,感到不满,2024-11-11,0.025058
Jim Cramer,半导体,质疑,2024-11-27,0.025058
英特尔,台积电,损害,2024-10-17,0.025048
英特尔,台积电,损害,2024-10-20,0.025048
英特尔,台积电,损害,2024-10-17,0.025048
英特尔,台积电,损害,2024-09-10,0.025048
英特尔,台积电,损害,2024-12-02,0.025048
英特尔,台积电,损害,2024-12-09,0.025048
路透社,格尔辛格尔,质疑,2024-12-09,0.025028
台积电,苹果,认为可靠,2024-11-25,0.024977
美国,中国企业,损害,2024-10-30,0.024973
美国,中国企业,损害,2024-10-21,0.024973
特朗普,台湾,认为有危机,2024-11-13,0.024907
特朗普,台湾,认为有危机,2024-11-15,0.024907
特朗普,台湾,认为有危机,2024-11-15,0.024907
清水洋治,美国,认为有危机,2024-08-26,0.024799
台积电,英伟达,认为可靠,2024-11-25,0.024756
汪阳,特朗普,认为失败,2024-11-05,0.024754
特朗普政府,华为,威胁,2024-10-31,0.024713
特朗普政府,华为,威胁,2024-11-28,0.024713
彭博社,英特尔,威胁,2024-09-15,0.024709
MJ,英特尔,主导,2024-12-02,0.024707
美国,Alphabet,认为违规,2024-10-22,0.024668
科莱特·克雷西,英伟达,认为有威胁,2024-09-16,0.024664
泰勒·斯威夫特,黄仁勋,欢迎,2024-11-24,0.024649
华盛顿,北京,质疑,2024-11-20,0.024631
清水洋治,美国,担忧,2024-08-26,0.024629
路透社,英特尔,感到不满,2024-08-26,0.024624
路透社,英特尔,感到不满,2024-09-19,0.024624
路透社,英特尔,感到不满,2024-09-19,0.024624
路透社,英特尔,感到不满,2024-09-03,0.024624
路透社,英特尔,感到不满,2024-11-29,0.024624
中国,美国,认为违规,2024-12-03,0.024572
埃德·伊格尔金斯基,英伟达,认为可靠,2024-11-27,0.024549
哈什·库马尔,英伟达,相信,2024-11-12,0.024511
克里斯托弗·丹尼尔,英特尔,认为违规,2024-09-10,0.024503
布莱恩·库茨,英伟达,质疑,2024-11-12,0.024490
唐纳德·特朗普总统,美国,批评,2024-11-15,0.024485
唐纳德·特朗普总统,美国,批评,2024-11-15,0.024485
唐纳德·特朗普总统,美国,批评,2024-11-15,0.024485
唐纳德·特朗普总统,美国,批评,2024-11-15,0.024485
唐纳德·特朗普总统,美国,批评,2024-11-15,0.024485
唐纳德·特朗普总统,美国,批评,2024-11-15,0.024485
唐纳德·特朗普总统,美国,批评,2024-11-15,0.024485
唐纳德·特朗普总统,美国,批评,2024-11-15,0.024485
谷歌,亚马逊,认可,2024-10-16,0.024478
美国,半导体,损害,2024-09-26,0.024436
路透社,英伟达,视作英雄,2024-11-17,0.024408
扎克伯格,黄仁勋,攻击,2024-11-24,0.024389
扎克伯格,黄仁勋,攻击,2024-11-24,0.024389
扎克伯格,黄仁勋,攻击,2024-11-24,0.024389
扎克伯格,黄仁勋,攻击,2024-11-24,0.024389
扎克伯格,黄仁勋,攻击,2024-11-24,0.024389
《纽约时报》,英伟达,质疑,2024-09-10,0.024345
黄仁勋,谷歌,损害,2024-11-17,0.024309
特朗普政府,《芯片法案》,认为可靠,2024-11-06,0.024266
特朗普政府,英伟达,攻击,2024-11-19,0.024251
台湾的能源挑战,台积电,威胁,2024-11-04,0.024230
美国,中国军方,认为可靠,2024-10-27,0.024223
美国,华为技术有限公司,损害,2024-11-10,0.024212
路透社,华为,损害,2024-11-11,0.024203
路透社,华为,损害,2024-06-09,0.024203
特朗普政府,关税和税制政策,主导,2025-01-16,0.024181
特朗普,美国,担忧,2024-07-18,0.024149
特朗普,美国,担忧,2024-11-13,0.024149
史蒂夫·洛赫,特朗普,威胁,2024-12-01,0.024140
美国,英特尔,认为有危机,2024-11-29,0.024131
黄仁勋,英伟达,相信,2025-01-10,0.024109
黄仁勋,英伟达,相信,2025-01-10,0.024109
黄仁勋,英伟达,相信,2024-11-17,0.024109
美国,Hindenburg,认可,2024-09-26,0.024089
路透社,三星,认可,2024-10-06,0.024069
路透社,三星,认可,2024-08-27,0.024069
路透社,三星,认可,2024-10-06,0.024069
路透社,三星,认可,2024-10-06,0.024069
路透社,三星,认可,2024-08-27,0.024069
大卫·津斯纳,英特尔,质疑,2024-11-20,0.024022
特朗普,台湾,认为非法,2024-11-05,0.023998
特朗普,台湾,认为非法,2024-10-19,0.023998
特朗普,台湾,认为非法,2024-11-15,0.023998
帕特·盖尔辛格,美国,认为违规,2024-06-03,0.023980
维韦克·阿亚,《芯片法案》,威胁,2024-12-02,0.023949
《金融时报》,台积电,认为违规,2024-11-09,0.023928
《金融时报》,华为,损害,2024-10-22,0.023856
特朗普,美国,主导,2024-11-09,0.023850
特朗普,美国,主导,2024-11-14,0.023850
特朗普,美国,主导,2024-11-05,0.023850
特朗普,美国,主导,2024-11-09,0.023850
特朗普,美国,主导,2024-11-05,0.023850
特朗普,美国,主导,2024-11-09,0.023850
特朗普,美国,主导,2024-11-06,0.023850
特朗普,美国,主导,2024-11-15,0.023850
特朗普,美国,主导,2024-11-15,0.023850
特朗普,美国,主导,2024-12-02,0.023850
特朗普政府,华为,认为有威胁,2024-10-31,0.023818
特朗普政府,华为,认为有威胁,2024-11-28,0.023818
路透社,英特尔,威胁,2024-09-19,0.023791
路透社,英特尔,威胁,2024-09-03,0.023791
路透社,英特尔,威胁,2024-11-29,0.023791
内德·芬克尔,美国,损害,2025-01-13,0.023597
美国,台湾,质疑,2024-12-03,0.023596
美国,台湾,质疑,2024-12-03,0.023596
美国,台湾,质疑,2024-12-03,0.023596
美国,台湾,质疑,2024-12-03,0.023596
美国,台湾,质疑,2024-12-03,0.023596
美国,台湾,质疑,2024-12-03,0.023596
美国,台湾,质疑,2024-12-03,0.023596
美国,台湾,质疑,2024-10-30,0.023596
美国,台湾,质疑,2024-11-12,0.023596
美国,台湾,质疑,2024-12-02,0.023596
花旗集团,台积电,认为有危机,2024-08-28,0.023586
乔·罗根,美国,认可,2024-12-25,0.023576
民主党,特朗普,视作英雄,2024-10-24,0.023525
拜登政府,台积电,认可,2024-11-20,0.023513
特朗普,美国,认为非法,2024-07-18,0.023499
台湾经济部长,特朗普,认为热情,2024-11-07,0.023469
Jim·塞默,苹果,质疑,2024-11-03,0.023463
帕特·盖尔辛格,雷蒙多,批评,2024-09-13,0.023429
台积公司(TSMC),美国,认为失败,2024-11-13,0.023377
路透社,半导体,质疑,2024-10-23,0.023367
英伟达,台积电,认为热情,2024-09-10,0.023357
路透社,黄仁勋,相信,2024-12-02,0.023336
维韦克·阿亚,《芯片法案》,质疑,2024-12-02,0.023326
美国,路透社,支持,2024-11-07,0.023298
iel Kim,路透社,感到满意,2024-10-06,0.023281
埃隆·马斯克,英伟达,攻击,2024-09-18,0.023275
埃隆·马斯克,英伟达,攻击,2024-09-18,0.023275
AnandTech,台积电,质疑,2024-11-12,0.023256
唐纳德·特朗普,特斯拉,损害,2024-12-02,0.023126
美国,拜登,批评,2024-08-28,0.023000
亚当·普森,《芯片法案》,支持,2024-11-06,0.022989
特朗普,鲍威尔,认为有暴力,2025-01-14,0.022926
唐纳德·特朗普,关税,质疑,2024-12-23,0.022917
清水洋治,美国,认为违规,2024-08-26,0.022872
特朗普政府,英特尔,认为恐怖,2024-11-12,0.022869
路透社,魏哲家,相信,2024-06-03,0.022859
算能科技,华为,认为可靠,2024-10-28,0.022851
算能科技,华为,认为可靠,2024-10-28,0.022851
算能科技,华为,认为可靠,2024-10-26,0.022851
华为技术有限公司,英伟达,认为可靠,2024-09-28,0.022850
黄仁勋,布莱克威尔,认可,2024-11-21,0.022843
唐纳德·特朗普,美联储,主导,2025-01-10,0.022751
唐纳德·特朗普,美联储,主导,2025-01-10,0.022751
摇滚明星,黄仁勋,认可,2024-10-27,0.022746
特朗普,美国,认可,2024-11-09,0.022738
中国政府,美国,主导,2025-01-10,0.022737
黄仁勋,Sam Altman,认可,2024-10-19,0.022719
投资人,台积电,质疑,2024-11-05,0.022695
克里斯托夫·福奎特,美国,认为违规,2024-11-13,0.022690
杰夫·贝佐斯,英伟达,攻击,2024-12-03,0.022645
亚利桑那州,台积电,主导,2024-12-16,0.022640
亚利桑那州,台积电,主导,2024-11-09,0.022640
亚利桑那州,台积电,主导,2024-11-18,0.022640
亚利桑那州,台积电,主导,2024-11-09,0.022640
亚利桑那州,台积电,主导,2024-10-15,0.022640
亚利桑那州,台积电,主导,2025-01-14,0.022640
路透社,美国,认为可靠,2024-11-13,0.022607
路透社,三星,相信,2024-08-27,0.022596
路透社,三星,相信,2024-10-06,0.022596
路透社,三星,相信,2024-10-06,0.022596
路透社,三星,相信,2024-08-27,0.022596
卢克·拉哈里,英伟达,主导,2024-08-27,0.022595
路透社,苹果,质疑,2024-10-27,0.022584
英伟达,台积电,认为有成就,2024-09-10,0.022580
英伟达,台积电,认为有成就,2024-09-10,0.022580
花旗集团,台积电,认为有威胁,2024-08-28,0.022513
特朗普,《芯片法案》,批评,2024-11-07,0.022464
特朗普,《芯片法案》,批评,2024-11-07,0.022464
特朗普,《芯片法案》,批评,2024-11-07,0.022464
特朗普,《芯片法案》,批评,2024-11-07,0.022464
特朗普,《芯片法案》,批评,2024-11-07,0.022464
特朗普,《芯片法案》,批评,2024-11-07,0.022464
特朗普,《芯片法案》,批评,2024-11-10,0.022464
特朗普,《芯片法案》,批评,2024-11-10,0.022464
特朗普,《芯片法案》,批评,2024-11-06,0.022464
特朗普,《芯片法案》,批评,2024-11-10,0.022464
特朗普,《芯片法案》,批评,2024-11-10,0.022464
特朗普,《芯片法案》,批评,2024-11-07,0.022464
特朗普,《芯片法案》,批评,2024-11-07,0.022464
特朗普,《芯片法案》,批评,2024-11-15,0.022464
特朗普,《芯片法案》,批评,2024-11-07,0.022464
特朗普,《芯片法案》,批评,2024-11-05,0.022464
Cassidy,彭博社,威胁,2024-10-24,0.022454
Cassidy,彭博社,威胁,2024-10-24,0.022454
美国,英伟,质疑,2024-08-14,0.022447
彭博社,台积电,认为优秀,2024-10-24,0.022418
彭博社,台积电,认为优秀,2024-10-24,0.022418
彭博社,台积电,认为优秀,2024-10-24,0.022418
路透社,英特尔,认为有成就,2024-10-30,0.022412
路透社,英特尔,认为有成就,2024-10-30,0.022412
路透社,英特尔,认为有成就,2024-09-19,0.022412
路透社,英特尔,认为有成就,2024-09-03,0.022412
路透社,英特尔,认为有成就,2024-11-29,0.022412
郭建宏,台积电,认为有威胁,2025-01-14,0.022397
瑞克·卡斯迪,台积电,认为有危机,2024-12-16,0.022359
埃隆·马斯克,英伟达,质疑,2024-09-18,0.022301
埃隆·马斯克,英伟达,质疑,2024-09-18,0.022301
埃隆·马斯克,英伟达,质疑,2024-09-18,0.022301
埃隆·马斯克,英伟达,质疑,2024-11-16,0.022301
埃隆·马斯克,英伟达,质疑,2024-09-18,0.022301
唐纳德·特朗普,《芯片和科学法案》,主导,2024-11-06,0.022281
唐纳德·特朗普,《芯片和科学法案》,主导,2024-12-02,0.022281
唐纳德·特朗普,《芯片和科学法案》,主导,2024-11-06,0.022281
黄仁勋,台积电,认为有成就,2024-09-20,0.022277
黄仁勋,台积电,认为有成就,2024-09-20,0.022277
彭博社,魏哲家,认为优秀,2024-06-03,0.022262
高通公司,英特尔,担忧,2024-12-03,0.022262
高通公司,英特尔,担忧,2024-12-03,0.022262
高通公司,英特尔,担忧,2024-12-03,0.022262
高通公司,英特尔,担忧,2024-12-03,0.022262
唐纳德·特朗普总统,《芯片法案》,质疑,2024-11-12,0.022186
投资者,台积电,相信,2024-09-24,0.022185
投资者,台积电,相信,2024-11-29,0.022185
特朗普,美国,认为失败,2024-11-06,0.022184
唐纳德·特朗普,台积公司,威胁,2024-11-13,0.022181
马继华,台积电,质疑,2024-11-10,0.022154
马继华,台积电,质疑,2024-11-10,0.022154
马继华,台积电,质疑,2024-11-10,0.022154
马继华,台积电,质疑,2024-11-10,0.022154
马继华,台积电,质疑,2024-11-10,0.022154
马继华,台积电,质疑,2024-11-10,0.022154
马继华,台积电,质疑,2024-11-10,0.022154
马继华,台积电,质疑,2024-11-10,0.022154
盖尔辛格,台湾稳定性,认为可靠,2024-10-30,0.022099
大卫·津斯纳,英特尔,主导,2024-12-03,0.022094
摩根大通,英伟达,质疑,2024-10-23,0.022087
摩根大通,英伟达,质疑,2024-12-28,0.022087
5G革命,博通,损害,2024-09-29,0.022074
英特尔,台积电,感到不满,2024-11-29,0.022063
华纳参议员,乔·拜登,批评,2024-10-31,0.022054
迈克·约翰逊,《芯片法案》,增进,2024-11-06,0.022038
美国,半导体,认为违规,2024-07-18,0.022009
美国,半导体,认为违规,2024-10-24,0.022009
美国,半导体,认为违规,2024-10-24,0.022009
美国,半导体,认为违规,2024-10-23,0.022009
彭博社,英特尔,相信,2024-09-26,0.022007
彭博社,英特尔,相信,2024-09-15,0.022007
丹尼尔·埃夫斯,唐纳德·特朗普,视作英雄,2025-01-02,0.022006
伊朗,美国,损害,2024-11-02,0.021958
伊朗,美国,损害,2024-11-02,0.021958
唐纳德·特朗普,美联储,支持,2025-01-10,0.021951
美国,中国,认可,2024-11-06,0.021845
苹果公司,台积电,支持,2024-10-20,0.021834
苹果公司,台积电,支持,2024-10-20,0.021834
苹果公司,台积电,支持,2024-10-20,0.021834
苹果公司,台积电,支持,2024-10-17,0.021834
苹果公司,台积电,支持,2024-10-20,0.021834
苹果公司,台积电,支持,2024-10-20,0.021834
苹果公司,台积电,支持,2024-10-20,0.021834
蒂德·莫顿森,黄仁勋,认为热情,2024-11-19,0.021830
美国,英特尔,认为优秀,2024-09-17,0.021824
美国,英特尔,认为优秀,2024-09-17,0.021824
美国,英特尔,认为优秀,2024-11-24,0.021824
美国,英特尔,认为优秀,2024-09-17,0.021824
美国,英特尔,认为优秀,2024-08-04,0.021824
美国,英特尔,认为优秀,2024-10-17,0.021824
美国,英特尔,认为优秀,2024-10-17,0.021824
美国,英特尔,认为优秀,2024-10-17,0.021824
美国,英特尔,认为优秀,2024-09-23,0.021824
美国,英特尔,认为优秀,2024-10-17,0.021824
美国,英特尔,认为优秀,2024-09-23,0.021824
美国,英特尔,认为优秀,2024-10-17,0.021824
美国,英特尔,认为优秀,2024-11-25,0.021824
美国,英特尔,认为优秀,2024-11-27,0.021824
微软公司（MSFT）,台积电,主导,2024-11-03,0.021819
郭明池,英伟达,质疑,2025-01-16,0.021802
拜登,《芯片法案》,质疑,2024-11-14,0.021759
拜登政府,英特尔,损害,2024-12-02,0.021737
Adam Posen,特朗普,担忧,2024-11-06,0.021720
中国商务部发言人,美国,认为有成就,2024-08-28,0.021625
唐纳德·特朗普,关税,担忧,2024-12-23,0.021620
弗兰克·耶瑞,盖尔辛格,认为犯罪,2024-12-02,0.021606
唐纳德·特朗普,对中国贸易,认可,2024-11-15,0.021606
路透社,三星,认为可靠,2024-08-27,0.021605
路透社,三星,认为可靠,2024-10-06,0.021605
路透社,三星,认为可靠,2024-10-06,0.021605
路透社,三星,认为可靠,2024-08-27,0.021605
特朗普,鲍威尔,批评,2025-01-14,0.021604
德恩,英伟达,认可,2024-09-16,0.021604
唐纳德·特朗普,美国,批评,2024-12-03,0.021597
唐纳德·特朗普,美国,批评,2024-11-14,0.021597
唐纳德·特朗普,美国,批评,2024-11-15,0.021597
唐纳德·特朗普,美国,批评,2024-10-30,0.021597
唐纳德·特朗普,美国,批评,2024-12-25,0.021597
唐纳德·特朗普,美国,批评,2024-11-15,0.021597
唐纳德·特朗普,美国,批评,2024-11-15,0.021597
唐纳德·特朗普,美国,批评,2024-11-15,0.021597
唐纳德·特朗普,美国,批评,2024-11-15,0.021597
唐纳德·特朗普,美国,批评,2024-11-15,0.021597
派珀·萨兰德,哈什·库马尔,欢迎,2024-11-12,0.021563
黄仁勋,英伟达,威胁,2025-01-10,0.021540
黄仁勋,英伟达,威胁,2025-01-10,0.021540
台湾经济部,路透社,质疑,2024-11-10,0.021531
黄仁勋,台积电,认为犯罪,2024-10-22,0.021517
《商业韩国》,台积电,相信,2024-11-16,0.021431
卡玛拉·哈里斯,美国,认为失败,2024-07-30,0.021411
美国,拜登,攻击,2024-08-28,0.021409
美国,拜登,攻击,2024-08-28,0.021409
派珀·萨兰德,英伟达,认为缺乏,2024-11-12,0.021404
埃吉金斯基,英伟达,质疑,2024-11-27,0.021344
拜登政府,《芯片法案》,质疑,2024-11-07,0.021307
拜登政府,《芯片法案》,质疑,2024-11-07,0.021307
拜登政府,《芯片法案》,质疑,2024-11-07,0.021307
拜登政府,《芯片法案》,质疑,2024-11-07,0.021307
拜登政府,《芯片法案》,质疑,2024-11-07,0.021307
吉娜·雷蒙多,美国,威胁,2025-01-09,0.021303
路透社,美国,认为非法,2024-11-13,0.021295
路透社,美国,认为非法,2024-11-13,0.021295
路透社,美国,认为非法,2024-11-13,0.021295
内德·费克林,特朗普政府,主导,2025-01-13,0.021226
美国,英伟达,增进,2024-11-18,0.021191
美国,英伟达,增进,2024-11-18,0.021191
美国,英伟达,增进,2024-11-18,0.021191
美国,英伟达,增进,2024-11-18,0.021191
美国,英伟达,增进,2024-11-18,0.021191
美国,英伟达,增进,2024-11-18,0.021191
川普,提高墨西哥关税,质疑,2024-11-28,0.021183
戴维·津斯纳,盖尔辛格,认为有成就,2024-12-02,0.021171
前总统,唐纳德·特朗普,视作英雄,2024-11-05,0.021132
《金融时报》,台积电,质疑,2024-11-04,0.021087
《金融时报》,台积电,质疑,2024-11-07,0.021087
《金融时报》,台积电,质疑,2024-10-22,0.021087
《金融时报》,台积电,质疑,2024-11-07,0.021087
《金融时报》,台积电,质疑,2024-11-09,0.021087
乔·罗根,台湾,质疑,2024-11-05,0.021074
《芯片法案》,美国,损害,2024-11-07,0.021071
拜登政府,博通,损害,2024-06-05,0.021069
吉娜·雷蒙多,美国,认为违规,2024-10-02,0.020993
《经济日报》,台积电,相信,2024-11-10,0.020951
路透社,英伟达,相信,2024-11-17,0.020939
英伟达,Elon Musk,认可,2024-10-14,0.020921
英特尔,台积电,认为有威胁,2024-10-17,0.020901
英特尔,台积电,认为有威胁,2024-10-17,0.020901
英特尔,台积电,认为有威胁,2024-12-02,0.020901
Greg Noh,特朗普,认为违规,2024-11-12,0.020875
格尔辛格尔,台积电,认为犯罪,2024-12-09,0.020856
民主党,唐纳德·特朗普,视作英雄,2024-10-02,0.020842
民主党,唐纳德·特朗普,视作英雄,2024-11-05,0.020842
民主党,唐纳德·特朗普,视作英雄,2024-11-05,0.020842
民主党,唐纳德·特朗普,视作英雄,2024-11-05,0.020842
特朗普,《芯片法案》,质疑,2024-11-07,0.020819
特朗普,《芯片法案》,质疑,2024-11-07,0.020819
特朗普,《芯片法案》,质疑,2024-11-07,0.020819
特朗普,《芯片法案》,质疑,2024-11-07,0.020819
特朗普,《芯片法案》,质疑,2024-11-07,0.020819
特朗普,《芯片法案》,质疑,2024-11-07,0.020819
特朗普,《芯片法案》,质疑,2024-11-10,0.020819
特朗普,《芯片法案》,质疑,2024-11-06,0.020819
特朗普,《芯片法案》,质疑,2024-11-07,0.020819
特朗普,《芯片法案》,质疑,2024-11-07,0.020819
特朗普,《芯片法案》,质疑,2024-11-15,0.020819
特朗普,《芯片法案》,质疑,2024-11-07,0.020819
路透社,美国,认为有威胁,2024-06-04,0.020818
路透社,美国,认为有威胁,2024-11-09,0.020818
路透社,美国,认为有威胁,2024-10-31,0.020818
路透社,美国,认为有威胁,2024-11-13,0.020818
路透社,美国,认为有威胁,2024-11-10,0.020818
路透社,美国,认为有威胁,2024-12-21,0.020818
路透社,美国,认为有威胁,2024-11-13,0.020818
路透社,美国,认为有威胁,2024-11-13,0.020818
《巴伦周刊》,台积电,质疑,2024-10-22,0.020808
帕特·盖辛格,英特尔,感到不满,2024-12-03,0.020781
黄仁勋,半导体,担忧,2024-12-25,0.020764
桑达尔·皮查伊,盖尔辛格,质疑,2024-10-29,0.020744
郭明𫓹,英伟达,担忧,2025-01-16,0.020726
郭明𫓹,英伟达,担忧,2025-01-16,0.020726
亚当·波森,特朗普,认为热情,2024-11-06,0.020709
路透社,美国,视作英雄,2024-12-30,0.020701
乔瑟夫·莫尔,英伟达,质疑,2024-09-28,0.020686
美国,Alphabet,攻击,2024-12-25,0.020680
美国,Alphabet,攻击,2024-12-25,0.020680
美国,Alphabet,攻击,2024-10-22,0.020680
投资者,沃伦·巴菲特,质疑,2024-11-05,0.020670
投资者,沃伦·巴菲特,质疑,2024-11-05,0.020670
半导体,中国企业,认为非法,2024-10-24,0.020582
半导体,中国企业,认为非法,2024-10-24,0.020582
Adobe,唐纳德·特朗普,视作英雄,2024-11-15,0.020574
Adobe,唐纳德·特朗普,视作英雄,2024-11-15,0.020574
帕特·盖尔辛格,英特尔,支持,2024-07-16,0.020547
帕特·盖尔辛格,英特尔,支持,2024-08-06,0.020547
投资人,台积电,主导,2024-11-05,0.020531
彭博社,英伟达,认为有威胁,2024-09-03,0.020515
雷蒙多,台积电,认为可靠,2024-11-14,0.020494
黄仁勋,英伟达,认为失败,2025-01-10,0.020491
黄仁勋,英伟达,认为失败,2025-01-10,0.020491
黄仁勋,Sam Altman,认为有成就,2024-10-14,0.020474
孟买,英伟达,主导,2024-10-23,0.020468
孟买,英伟达,主导,2024-10-26,0.020468
英伟达,黄仁勋,视作英雄,2024-09-04,0.020464
英伟达,黄仁勋,视作英雄,2024-12-11,0.020464
投资者,沃伦·巴菲特,主导,2024-11-05,0.020403
投资者,沃伦·巴菲特,主导,2024-11-05,0.020403
克里斯托夫·福奎特,美国,认为失败,2024-11-13,0.020382
英特尔,路透社,威胁,2024-08-26,0.020366
台积电,中美关系,增进,2024-11-12,0.020357
唐纳德·特朗普,《芯片法案》,质疑,2024-11-07,0.020347
唐纳德·特朗普,《芯片法案》,质疑,2024-11-07,0.020347
唐纳德·特朗普,《芯片法案》,质疑,2024-11-07,0.020347
唐纳德·特朗普,《芯片法案》,质疑,2024-11-07,0.020347
唐纳德·特朗普,《芯片法案》,质疑,2024-11-07,0.020347
唐纳德·特朗普,《芯片法案》,质疑,2024-11-06,0.020347
唐纳德·特朗普,《芯片法案》,质疑,2024-11-10,0.020347
唐纳德·特朗普,《芯片法案》,质疑,2024-11-06,0.020347
唐纳德·特朗普,《芯片法案》,质疑,2024-11-10,0.020347
唐纳德·特朗普,《芯片法案》,质疑,2024-11-06,0.020347
唐纳德·特朗普,《芯片法案》,质疑,2024-11-06,0.020347
唐纳德·特朗普,《芯片法案》,质疑,2024-11-06,0.020347
唐纳德·特朗普,《芯片法案》,质疑,2024-11-07,0.020347
唐纳德·特朗普,《芯片法案》,质疑,2024-11-07,0.020347
唐纳德·特朗普,《芯片法案》,质疑,2024-11-07,0.020347
唐纳德·特朗普,《芯片法案》,质疑,2024-11-07,0.020347
唐纳德·特朗普,《芯片法案》,质疑,2024-11-06,0.020347
唐纳德·特朗普,《芯片法案》,质疑,2024-11-12,0.020347
唐纳德·特朗普,《芯片法案》,质疑,2025-01-03,0.020347
中东,美国,主导,2024-10-14,0.020346
中东,美国,主导,2024-10-14,0.020346
中东,美国,主导,2024-10-14,0.020346
拜登,美国,增进,2024-09-10,0.020343
美国,中国,认为优秀,2024-08-26,0.020339
美国,Hindenbur,认为有成就,2024-09-26,0.020317
吉娜·雷蒙多,台积电,支持,2024-11-14,0.020314
荷兰芯片制造商,美国,认为有威胁,2024-10-15,0.020274
副总统哈里斯,特朗普,质疑,2024-09-10,0.020251
美国,数据中心生态系统,主导,2024-11-14,0.020229
美国,Hindenburg,认为非法,2024-09-26,0.020197
华盛顿,中国,质疑,2024-11-07,0.020154
特朗普,美国,损害,2024-11-07,0.020135
特朗普,美国,损害,2024-11-07,0.020135
特朗普,美国,损害,2024-11-07,0.020135
特朗普,美国,损害,2024-11-07,0.020135
特朗普,美国,损害,2024-11-07,0.020135
特朗普,美国,损害,2024-11-13,0.020135
特朗普,美国,损害,2024-11-07,0.020135
特朗普,美国,损害,2024-11-07,0.020135
特朗普,美国,损害,2024-11-07,0.020135
特朗普,美国,损害,2024-11-05,0.020135
特朗普,美国,损害,2024-11-15,0.020135
特朗普,美国,损害,2024-11-05,0.020135
特朗普,美国,损害,2024-12-25,0.020135
特朗普,美国,损害,2024-11-15,0.020135
特朗普,美国,损害,2024-11-05,0.020135
路透社,英特尔,主导,2024-09-19,0.020129
台湾最高金融监管机构,美国,主导,2024-07-30,0.020115
汤姆·唐,黄仁勋,视作英雄,2025-01-06,0.020089
英伟达,英伟达,认为有成就,2024-11-24,0.020031
莫顿森,黄仁勋,欢迎,2024-11-19,0.019994
《第一财经》,《芯片法案》,主导,2024-11-05,0.019970
Jim Cramer,苹果,认可,2024-11-03,0.019951
摩根士丹利,英伟达,认为恐怖,2024-12-28,0.019949
摩根士丹利,英伟达,认为恐怖,2024-10-23,0.019949
摩根士丹利,英伟达,认为恐怖,2024-10-23,0.019949
乔·拜登,英特尔,感到满意,2024-09-25,0.019947
黄仁勋,埃隆·马斯克,认为有成就,2024-10-14,0.019943
中国政府,美国,感到不满,2025-01-10,0.019933
大卫,英特尔,主导,2024-12-02,0.019932
英特尔,台积电,威胁,2024-10-17,0.019916
英特尔,台积电,威胁,2024-10-20,0.019916
英特尔,台积电,威胁,2024-10-17,0.019916
英特尔,台积电,威胁,2024-12-02,0.019916
英伟达,谷歌,威胁,2024-09-09,0.019861
郭明池,英伟达,认为失败,2025-01-16,0.019860
哈什·库马尔,英伟达,质疑,2024-11-12,0.019841
台积公司（TSMC）,美国,认为失败,2024-11-09,0.019810
乔·罗根,美国,认为非法,2024-12-25,0.019792
郭明池,英伟达,认为有成就,2025-01-16,0.019766
马克·扎克伯格,《巴伦周刊》,认可,2025-01-01,0.019761
美国,英伟达,认为缺乏,2024-10-20,0.019755
Arya,英伟达,质疑,2024-11-18,0.019743
唐纳德・特朗普,台湾,质疑,2024-10-30,0.019735
总统特朗普,英伟达,认为可靠,2024-11-18,0.019731
